time,57.002,ckp_c,0,rpm,0,idl,0,fuel_base,1.54,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.54,timing,35.88,af,9.04,vref,0.02,maf,0.01,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,58.005,ckp_c,0,rpm,0,idl,0,fuel_base,1.54,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.54,timing,35.88,af,9.03,vref,0.01,maf,0.01,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,59.001,ckp_c,0,rpm,0,idl,0,fuel_base,1.54,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.54,timing,35.88,af,9.04,vref,0.02,maf,0.02,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,60.004,ckp_c,0,rpm,0,idl,0,fuel_base,1.54,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,1.54,timing,35.88,af,9.02,vref,0.01,maf,0.03,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
msg,fuelPump=1,
time,60.363,ckp_c,2,rpm,0,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,40.27,af,9.02,vref,0.01,maf,2.88,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,60.904,ckp_c,3,rpm,0,idl,0,fuel_base,25.09,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.09,timing,40.27,af,9.07,vref,0.03,maf,2.93,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,60.973,ckp_c,4,rpm,0,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,40.27,af,9.03,vref,0.01,maf,2.84,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.001,ckp_c,4,rpm,0,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,40.27,af,9.03,vref,0.01,maf,2.80,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.029,ckp_c,5,rpm,0,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,40.27,af,9.03,vref,0.01,maf,2.88,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.069,ckp_c,6,rpm,0,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,40.27,af,9.04,vref,0.02,maf,2.87,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
time,61.097,ckp_c,7,rpm,0,idl,0,fuel_base,25.12,fuel_iat,1.00,fuel_clt,1.00,fuel_lag,0.00,fuel,25.12,timing,40.27,af,9.04,vref,0.02,maf,2.83,MAP,-6.63,TP,0,CLT,NaN,MAT,NaN,duty0,0.00,dwell0,0.00,period0,1861.67,duty1,NaN,dwell1,0.00,period1,0.00,
